,article_number,data_set,label_expert_a,label_expert_b,label_expert_c,label_council,newspaper_name,article_link
1360,1361,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/sport/fussball/article185225334/KFC-Uerdingen-Hansa-Rostock-Schwerverletzter-nach-Gewaltorgie-am-Duisburger-Bahnhof.html
1361,1362,expert,"{'nat-politik': False, 'int-politik': True, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': True, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': True, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/politik/ausland/article188383215/Osteuropa-Gipfel-Merkel-trifft-Pellegrini-Orban-Babis-Morawiecki.html
1362,1363,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': True, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/vermischtes/article185794696/Berlin-Autofahrer-faehrt-bei-Kontrolle-Polizist-an-Beamter-schiesst.html
1363,1364,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': True}",None,Welt,https://www.welt.de/vermischtes/article188343271/Duisburg-Loveparade-Prozess-gegen-die-meisten-Angeklagten-eingestellt.html
1364,1365,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': True}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': True, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': True, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/kultur/plus190341173/Nach-der-Kritik-an-Barenboim-Ueber-die-neue-Dirigenten-Generation.html
1365,1366,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/sport/fussball/article189550123/Mesut-Oezil-wird-beim-FC-Arsenal-fuer-seinen-Lupfer-Trick-gefeiert.html
1366,1367,expert,"{'nat-politik': True, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': True, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': True, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/politik/deutschland/article183874624/Asylzuwanderung-Anhaltend-starke-Sekundaermigration-nach-Deutschland.html
1367,1368,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': True, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/sport/fussball/article184109634/DFB-Briegel-sieht-die-Wurzel-des-deutschen-Uebels-bei-Pep-Guardiola.html
1368,1369,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': True, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': True, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': True, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/kultur/literarischewelt/article190036315/Michel-Serres-Alter-weisser-Mann-fragt-Was-genau-war-frueher-besser.html
1369,1370,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': True, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': True, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/vermischtes/article188071799/Berlin-Mehrere-Amazon-Transporter-brennen-Staatsschutz-ermittelt.html
1370,1371,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': True, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': True, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': True, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/vermischtes/article184467612/145-Grindwale-verenden-an-neuseelaendischer-Kueste.html
1371,1372,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': True, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': True, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': True, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/wirtschaft/karriere/bildung/article186582002/Berufseinstieg-Deutschlands-Akademiker-meiden-den-Osten.html
1372,1373,expert,"{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': True, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': True, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': False, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}","{'nat-politik': False, 'int-politik': False, 'wirtschaft': False, 'sport': False, 'ungluecke': False, 'recht': False, 'wissenschaft': False, 'soziales': False, 'familie': False, 'religion': False, 'umwelt': False, 'verkehrssysteme': False, 'krieg': True, 'sicherheit': False, 'kultur': False, 'digitales': False, 'human-interest': False, 'other': False}",None,Welt,https://www.welt.de/politik/ausland/article185751216/Nordsyrien-Droht-ein-richtig-grosser-Krieg-Erdogans-naechste-Invasion.html
